url_length,n_dots,n_hyphens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hashtag,n_dollar,n_percent,n_redirection,classification
178,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
108,11,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,legitimate
98,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
44,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
145,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
41,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
56,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
80,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,suspicious
32,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
69,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
61,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
147,5,1,0,1,0,7,1,6,0,0,0,0,0,0,0,0,0,0,suspicious
67,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
40,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
105,5,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,3,suspicious
46,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
29,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
203,2,1,2,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
51,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
83,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
72,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
37,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
202,4,1,0,3,0,4,1,3,0,0,0,0,0,0,0,0,0,1,suspicious
109,2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
50,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
66,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
113,3,1,2,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
70,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,suspicious
26,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
140,5,1,0,6,1,6,1,5,0,0,0,0,0,0,0,0,0,1,suspicious
53,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
59,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,legitimate
52,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
52,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
56,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
62,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
90,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
103,2,3,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
63,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
138,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
99,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,2,0,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
21,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
67,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
52,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
55,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
77,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
67,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
210,1,0,1,2,0,9,0,4,0,0,0,0,0,0,0,0,0,0,suspicious
99,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,6,0,suspicious
56,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
65,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,suspicious
58,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
54,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
277,2,0,1,5,0,3,0,2,0,0,0,0,0,0,0,0,9,2,suspicious
27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
79,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
77,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
49,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
62,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
129,3,1,2,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
135,3,2,0,3,0,5,1,5,0,0,0,0,0,0,0,0,0,0,suspicious
33,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
327,7,6,12,4,1,9,1,9,0,0,0,0,0,0,0,0,0,0,suspicious
83,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
121,3,3,0,4,0,3,0,1,0,0,0,0,0,0,0,0,1,0,suspicious
39,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
117,4,1,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
20,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,legitimate
156,7,1,0,3,0,7,1,6,0,0,0,0,0,0,0,0,1,0,suspicious
48,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
57,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
42,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
37,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
34,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
69,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
68,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
45,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
194,2,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
193,7,1,3,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,suspicious
25,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
32,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
40,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
117,3,1,4,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
50,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
37,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
40,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
69,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
40,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
181,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,suspicious
65,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
40,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
266,14,0,0,5,1,9,0,12,0,0,0,0,0,0,0,0,1,0,suspicious
26,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
84,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
70,4,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
137,4,3,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
226,12,0,0,4,0,8,1,7,0,0,0,0,0,0,0,0,0,0,suspicious
36,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
31,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
73,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
194,3,0,0,9,0,0,0,0,0,0,4,3,0,0,0,0,0,-1,legitimate
220,3,0,0,5,0,4,1,3,0,0,0,0,0,0,0,0,17,0,suspicious
59,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
95,2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,20,0,legitimate
65,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
61,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,suspicious
233,2,1,0,7,1,3,0,2,0,0,0,1,2,0,0,0,0,-1,suspicious
80,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
105,3,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,-1,suspicious
57,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
37,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
64,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
54,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
75,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,suspicious
189,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,suspicious
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
42,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
127,3,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
56,3,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
94,5,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
26,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
92,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,suspicious
210,5,2,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
34,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
60,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
34,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,suspicious
81,5,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
66,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
39,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
94,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,suspicious
64,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
128,2,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
47,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
82,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
62,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
180,1,4,4,1,0,6,0,5,0,0,0,0,0,0,0,0,0,0,suspicious
52,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,legitimate
75,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
60,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
120,2,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,28,0,legitimate
61,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
208,9,4,3,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
35,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
60,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
52,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
38,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
73,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
34,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
66,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
49,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
216,10,0,0,4,1,10,1,8,0,0,0,0,0,0,0,0,1,0,suspicious
24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
33,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
42,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
53,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
53,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
236,15,0,0,2,1,9,1,12,0,0,0,0,0,0,0,0,0,0,suspicious
59,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
51,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
51,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
52,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
51,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
101,3,2,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
63,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
39,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
83,2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,16,0,legitimate
59,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
46,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
40,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
288,5,6,5,1,0,6,1,5,0,0,0,0,0,0,0,0,7,0,suspicious
137,3,0,2,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
79,2,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
110,4,1,2,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
26,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
116,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
45,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
33,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
52,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
66,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
17,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
39,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
56,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
24,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
52,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
63,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
72,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
92,3,1,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
125,2,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
72,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
83,6,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,suspicious
59,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
147,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
41,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
33,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
69,3,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
282,5,6,5,1,0,6,1,5,0,0,0,0,0,0,0,0,5,0,suspicious
21,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
109,5,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
87,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
302,4,7,11,4,0,5,0,4,0,0,0,0,0,0,0,0,0,0,suspicious
86,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
48,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
88,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
279,3,26,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
49,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
38,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
49,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
70,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,suspicious
91,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,2,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
60,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
78,3,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
46,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
22,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
26,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
49,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
79,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
39,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
65,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
209,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,2,suspicious
306,3,1,0,2,0,4,0,1,0,0,0,0,3,0,0,0,0,0,suspicious
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,legitimate
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
80,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,legitimate
91,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
152,3,0,5,4,0,4,0,3,0,0,0,0,0,0,0,0,1,-1,suspicious
149,13,1,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
202,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
37,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
87,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
135,3,1,0,2,0,7,0,6,0,0,0,0,0,0,0,0,0,1,suspicious
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,legitimate
89,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
52,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
63,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
60,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
39,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
279,14,0,0,5,1,6,0,10,0,0,0,0,0,0,0,0,1,0,suspicious
60,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
40,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
